original_index,original_value,injected_value,snr_db,injection_type,timestamp,noise_added
67457,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.964490,0.0
67644,-3.90625,-3.90625,0,Level_III,2025-10-22T15:35:50.964506,0.0
67717,-3.90625,-3.90625,18,Level_I,2025-10-22T15:35:50.964521,0.0
67807,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.964537,0.0
67949,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.964553,0.0
67972,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.964568,0.0
68005,-5.46875,-5.46875,8,Level_II,2025-10-22T15:35:50.964584,0.0
68024,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.964599,0.0
68136,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.964614,0.0
68197,0.78125,0.78125,8,Level_II,2025-10-22T15:35:50.964630,0.0
68228,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.964645,0.0
68241,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.964660,0.0
68382,0.0,0.0,8,Level_II,2025-10-22T15:35:50.964676,0.0
68556,0.78125,0.78125,0,Level_III,2025-10-22T15:35:50.964691,0.0
68577,-3.125,-3.125,18,Level_I,2025-10-22T15:35:50.964706,0.0
68605,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.964722,0.0
68719,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.964737,0.0
68781,-5.46875,-5.46875,18,Level_I,2025-10-22T15:35:50.964752,0.0
68905,-6.25,-6.25,8,Level_II,2025-10-22T15:35:50.964768,0.0
68926,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.964783,0.0
68940,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.964799,0.0
69007,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.964814,0.0
69026,0.78125,0.78125,0,Level_III,2025-10-22T15:35:50.964830,0.0
69104,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.964845,0.0
69121,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.964860,0.0
69234,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.964876,0.0
69325,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.964891,0.0
69365,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.964906,0.0
69554,-3.125,-3.125,0,Level_III,2025-10-22T15:35:50.964922,0.0
69573,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.964937,0.0
