ECT,RPM,label,split,original_index
-0.78125,84.0,anomaly,test,200805
-0.78125,84.0,anomaly,test,200806
-3.90625,81.0,anomaly,test,200807
-3.90625,81.0,anomaly,test,200808
-3.90625,81.0,anomaly,test,200809
-3.90625,81.0,anomaly,test,200810
-1.5625,79.0,anomaly,test,200811
-1.5625,79.0,anomaly,test,200812
-1.5625,79.0,anomaly,test,200813
-1.5625,79.0,anomaly,test,200814
-3.125,77.0,anomaly,test,200815
-3.125,77.0,anomaly,test,200816
-3.125,77.0,anomaly,test,200817
-3.125,75.0,anomaly,test,200818
-3.125,75.0,anomaly,test,200819
-3.125,75.0,anomaly,test,200820
-3.125,75.0,anomaly,test,200821
-0.78125,74.0,anomaly,test,200822
-0.78125,74.0,anomaly,test,200823
-0.78125,74.0,anomaly,test,200824
-0.78125,74.0,anomaly,test,200825
-3.125,72.0,anomaly,test,200826
-3.125,72.0,anomaly,test,200827
-3.125,72.0,anomaly,test,200828
-2.34375,72.0,anomaly,test,200829
-2.34375,72.0,anomaly,test,200830
-2.34375,72.0,anomaly,test,200831
-2.34375,72.0,anomaly,test,200832
-2.34375,74.0,anomaly,test,200833
-2.34375,74.0,anomaly,test,200834
-2.34375,74.0,anomaly,test,200835
-2.34375,74.0,anomaly,test,200836
-3.125,77.0,anomaly,test,200837
-3.125,77.0,anomaly,test,200838
-3.125,77.0,anomaly,test,200839
-3.125,77.0,anomaly,test,200840
-3.125,77.0,anomaly,test,200841
-3.125,77.0,anomaly,test,200842
-3.125,77.0,anomaly,test,200843
-1.5625,76.0,anomaly,test,200844
-1.5625,76.0,anomaly,test,200845
-1.5625,76.0,anomaly,test,200846
-1.5625,76.0,anomaly,test,200847
-3.125,75.0,anomaly,test,200848
-3.125,75.0,anomaly,test,200849
-3.125,75.0,anomaly,test,200850
-3.125,75.0,anomaly,test,200851
-3.125,76.0,anomaly,test,200852
-3.125,76.0,anomaly,test,200853
-3.125,76.0,anomaly,test,200854
-2.34375,78.0,anomaly,test,200855
-2.34375,78.0,anomaly,test,200856
-2.34375,78.0,anomaly,test,200857
-2.34375,78.0,anomaly,test,200858
-0.78125,80.0,anomaly,test,200859
-0.78125,80.0,anomaly,test,200860
-0.78125,80.0,anomaly,test,200861
-0.78125,80.0,anomaly,test,200862
-3.125,82.0,anomaly,test,200863
-3.125,82.0,anomaly,test,200864
-3.125,82.0,anomaly,test,200865
-1.5625,82.0,anomaly,test,200866
-1.5625,81.0,anomaly,test,200867
-1.5625,81.0,anomaly,test,200868
-1.5625,81.0,anomaly,test,200869
-1.5625,82.0,anomaly,test,200870
-1.5625,82.0,anomaly,test,200871
-1.5625,82.0,anomaly,test,200872
-1.5625,82.0,anomaly,test,200873
-1.5625,86.0,anomaly,test,200874
-1.5625,86.0,anomaly,test,200875
-1.5625,86.0,anomaly,test,200876
-2.34375,86.0,anomaly,test,200877
-2.34375,86.0,anomaly,test,200878
-2.34375,86.0,anomaly,test,200879
-2.34375,86.0,anomaly,test,200880
-2.34375,85.0,anomaly,test,200881
-2.34375,85.0,anomaly,test,200882
-2.34375,85.0,anomaly,test,200883
-2.34375,85.0,anomaly,test,200884
-3.125,87.0,anomaly,test,200885
-3.125,87.0,anomaly,test,200886
-3.125,87.0,anomaly,test,200887
-0.78125,87.0,anomaly,test,200888
-0.78125,90.0,anomaly,test,200889
-0.78125,90.0,anomaly,test,200890
-0.78125,90.0,anomaly,test,200891
-1.5625,90.0,anomaly,test,200892
-1.5625,90.0,anomaly,test,200893
-1.5625,90.0,anomaly,test,200894
-1.5625,90.0,anomaly,test,200895
-3.125,92.0,anomaly,test,200896
-3.125,92.0,anomaly,test,200897
-3.125,92.0,anomaly,test,200898
-3.125,92.0,anomaly,test,200899
-0.78125,92.0,anomaly,test,200900
-0.78125,92.0,anomaly,test,200901
-0.78125,92.0,anomaly,test,200902
-0.78125,92.0,anomaly,test,200903
-0.78125,93.0,anomaly,test,200904
-0.78125,93.0,anomaly,test,200905
-0.78125,93.0,anomaly,test,200906
-0.78125,93.0,anomaly,test,200907
-0.78125,93.0,anomaly,test,200908
-0.78125,93.0,anomaly,test,200909
-0.78125,93.0,anomaly,test,200910
-3.125,91.0,anomaly,test,200911
-3.125,91.0,anomaly,test,200912
-3.125,91.0,anomaly,test,200913
-3.125,91.0,anomaly,test,200914
-3.125,90.0,anomaly,test,200915
-3.125,90.0,anomaly,test,200916
-3.125,90.0,anomaly,test,200917
-1.5625,90.0,anomaly,test,200918
-1.5625,90.0,anomaly,test,200919
-1.5625,90.0,anomaly,test,200920
-1.5625,90.0,anomaly,test,200921
-0.78125,88.0,anomaly,test,200922
-0.78125,88.0,anomaly,test,200923
-0.78125,88.0,anomaly,test,200924
0.0,88.0,anomaly,test,200925
0.0,87.0,anomaly,test,200926
0.0,87.0,anomaly,test,200927
0.0,87.0,anomaly,test,200928
-3.125,85.0,anomaly,test,200929
-3.125,85.0,anomaly,test,200930
-3.125,85.0,anomaly,test,200931
-3.125,85.0,anomaly,test,200932
-3.90625,86.0,anomaly,test,200933
-3.90625,86.0,anomaly,test,200934
-3.90625,86.0,anomaly,test,200935
-3.90625,86.0,anomaly,test,200936
-3.90625,86.0,anomaly,test,200937
-3.90625,86.0,anomaly,test,200938
-3.90625,86.0,anomaly,test,200939
-0.78125,86.0,anomaly,test,200940
-0.78125,88.0,anomaly,test,200941
-0.78125,88.0,anomaly,test,200942
-0.78125,88.0,anomaly,test,200943
-0.78125,85.0,anomaly,test,200944
-0.78125,85.0,anomaly,test,200945
-0.78125,85.0,anomaly,test,200946
-0.78125,85.0,anomaly,test,200947
-3.125,84.0,anomaly,test,200948
-3.125,84.0,anomaly,test,200949
-3.125,84.0,anomaly,test,200950
-2.34375,84.0,anomaly,test,200951
-2.34375,82.0,anomaly,test,200952
-2.34375,82.0,anomaly,test,200953
-2.34375,82.0,anomaly,test,200954
-3.90625,81.0,anomaly,test,200955
-3.90625,81.0,anomaly,test,200956
-3.90625,81.0,anomaly,test,200957
-3.90625,81.0,anomaly,test,200958
-3.125,81.0,anomaly,test,200959
-3.125,81.0,anomaly,test,200960
-3.125,81.0,anomaly,test,200961
-3.125,81.0,anomaly,test,200962
-3.125,81.0,anomaly,test,200963
-3.125,81.0,anomaly,test,200964
-3.125,81.0,anomaly,test,200965
-3.125,82.0,anomaly,test,200966
-3.125,82.0,anomaly,test,200967
-3.125,82.0,anomaly,test,200968
-3.125,82.0,anomaly,test,200969
-0.78125,83.0,anomaly,test,200970
-0.78125,83.0,anomaly,test,200971
-0.78125,83.0,anomaly,test,200972
-0.78125,83.0,anomaly,test,200973
0.0,82.0,anomaly,test,200974
0.0,82.0,anomaly,test,200975
0.0,82.0,anomaly,test,200976
-0.78125,82.0,anomaly,test,200977
-0.78125,84.0,anomaly,test,200978
-0.78125,84.0,anomaly,test,200979
-0.78125,84.0,anomaly,test,200980
-0.78125,81.0,anomaly,test,200981
-0.78125,81.0,anomaly,test,200982
-0.78125,81.0,anomaly,test,200983
-0.78125,81.0,anomaly,test,200984
-0.78125,80.0,anomaly,test,200985
-0.78125,80.0,anomaly,test,200986
-0.78125,80.0,anomaly,test,200987
0.0,80.0,anomaly,test,200988
0.0,81.0,anomaly,test,200989
0.0,81.0,anomaly,test,200990
0.0,81.0,anomaly,test,200991
-0.78125,81.0,anomaly,test,200992
-0.78125,81.0,anomaly,test,200993
-0.78125,81.0,anomaly,test,200994
-0.78125,81.0,anomaly,test,200995
-0.78125,76.0,anomaly,test,200996
-0.78125,76.0,anomaly,test,200997
-0.78125,76.0,anomaly,test,200998
-0.78125,76.0,anomaly,test,200999
-0.78125,74.0,anomaly,test,201000
-0.78125,74.0,anomaly,test,201001
-0.78125,74.0,anomaly,test,201002
-0.78125,71.0,anomaly,test,201003
-0.78125,71.0,anomaly,test,201004
-0.78125,71.0,anomaly,test,201005
-0.78125,71.0,anomaly,test,201006
-0.78125,64.0,anomaly,test,201007
-0.78125,64.0,anomaly,test,201008
-0.78125,64.0,anomaly,test,201009
-0.78125,64.0,anomaly,test,201010
-2.34375,62.0,anomaly,test,201011
-2.34375,62.0,anomaly,test,201012
-2.34375,62.0,anomaly,test,201013
-0.78125,64.0,anomaly,test,201014
-0.78125,64.0,anomaly,test,201015
-0.78125,64.0,anomaly,test,201016
-0.78125,64.0,anomaly,test,201017
-3.125,63.0,anomaly,test,201018
-3.125,63.0,anomaly,test,201019
-3.125,63.0,anomaly,test,201020
-3.125,63.0,anomaly,test,201021
-2.34375,66.0,anomaly,test,201022
-2.34375,66.0,anomaly,test,201023
-2.34375,66.0,anomaly,test,201024
-2.34375,66.0,anomaly,test,201025
-2.34375,68.0,anomaly,test,201026
-2.34375,68.0,anomaly,test,201027
-2.34375,68.0,anomaly,test,201028
-2.34375,72.0,anomaly,test,201029
-2.34375,72.0,anomaly,test,201030
-2.34375,72.0,anomaly,test,201031
-2.34375,72.0,anomaly,test,201032
-2.34375,76.0,anomaly,test,201033
-2.34375,76.0,anomaly,test,201034
-2.34375,76.0,anomaly,test,201035
-2.34375,76.0,anomaly,test,201036
-2.34375,78.0,anomaly,test,201037
-2.34375,78.0,anomaly,test,201038
-2.34375,78.0,anomaly,test,201039
-3.125,80.0,anomaly,test,201040
-3.125,80.0,anomaly,test,201041
-3.125,80.0,anomaly,test,201042
-3.125,80.0,anomaly,test,201043
-0.78125,80.0,anomaly,test,201044
-0.78125,80.0,anomaly,test,201045
-0.78125,80.0,anomaly,test,201046
-0.78125,80.0,anomaly,test,201047
-3.125,79.0,anomaly,test,201048
-3.125,79.0,anomaly,test,201049
-3.125,79.0,anomaly,test,201050
-3.125,78.0,anomaly,test,201051
-3.125,78.0,anomaly,test,201052
-3.125,78.0,anomaly,test,201053
-3.125,78.0,anomaly,test,201054
-3.125,78.0,anomaly,test,201055
-3.125,78.0,anomaly,test,201056
-3.125,78.0,anomaly,test,201057
-3.125,78.0,anomaly,test,201058
-3.90625,77.0,anomaly,test,201059
-3.90625,77.0,anomaly,test,201060
-3.90625,77.0,anomaly,test,201061
-3.125,77.0,anomaly,test,201062
-3.125,76.0,anomaly,test,201063
-3.125,76.0,anomaly,test,201064
-3.125,76.0,anomaly,test,201065
-3.125,77.0,anomaly,test,201066
-3.125,77.0,anomaly,test,201067
-3.125,77.0,anomaly,test,201068
-3.125,77.0,anomaly,test,201069
-3.125,75.0,anomaly,test,201070
-3.125,75.0,anomaly,test,201071
-3.125,75.0,anomaly,test,201072
-3.125,75.0,anomaly,test,201073
-3.125,74.0,anomaly,test,201074
-3.125,74.0,anomaly,test,201075
-3.125,74.0,anomaly,test,201076
-3.125,74.0,anomaly,test,201077
-3.125,74.0,anomaly,test,201078
-3.125,74.0,anomaly,test,201079
-3.125,74.0,anomaly,test,201080
-3.125,76.0,anomaly,test,201081
-3.125,76.0,anomaly,test,201082
-3.125,76.0,anomaly,test,201083
-0.78125,76.0,anomaly,test,201084
-0.78125,76.0,anomaly,test,201085
-0.78125,76.0,anomaly,test,201086
-0.78125,76.0,anomaly,test,201087
-0.78125,77.0,anomaly,test,201088
-0.78125,77.0,anomaly,test,201089
-0.78125,77.0,anomaly,test,201090
-0.78125,77.0,anomaly,test,201091
-0.78125,77.0,anomaly,test,201092
-0.78125,77.0,anomaly,test,201093
-0.78125,77.0,anomaly,test,201094
-0.78125,77.0,anomaly,test,201095
-0.78125,76.0,anomaly,test,201096
-0.78125,76.0,anomaly,test,201097
-0.78125,76.0,anomaly,test,201098
-0.78125,76.0,anomaly,test,201099
-0.78125,76.0,anomaly,test,201100
-0.78125,76.0,anomaly,test,201101
-0.78125,76.0,anomaly,test,201102
-0.78125,77.0,anomaly,test,201103
-0.78125,77.0,anomaly,test,201104
-0.78125,77.0,anomaly,test,201105
-0.78125,77.0,anomaly,test,201106
-0.78125,75.0,anomaly,test,201107
-0.78125,75.0,anomaly,test,201108
-0.78125,75.0,anomaly,test,201109
-3.125,75.0,anomaly,test,201110
-3.125,77.0,anomaly,test,201111
-3.125,77.0,anomaly,test,201112
-3.125,77.0,anomaly,test,201113
-3.125,76.0,anomaly,test,201114
-3.125,76.0,anomaly,test,201115
-3.125,76.0,anomaly,test,201116
-3.125,76.0,anomaly,test,201117
-2.34375,78.0,anomaly,test,201118
-2.34375,78.0,anomaly,test,201119
-2.34375,78.0,anomaly,test,201120
-2.34375,78.0,anomaly,test,201121
-2.34375,81.0,anomaly,test,201122
-2.34375,81.0,anomaly,test,201123
-2.34375,81.0,anomaly,test,201124
-1.5625,80.0,anomaly,test,201125
-1.5625,80.0,anomaly,test,201126
-1.5625,80.0,anomaly,test,201127
-1.5625,80.0,anomaly,test,201128
-0.78125,81.0,anomaly,test,201129
-0.78125,81.0,anomaly,test,201130
-0.78125,81.0,anomaly,test,201131
-0.78125,81.0,anomaly,test,201132
0.0,82.0,anomaly,test,201133
0.0,82.0,anomaly,test,201134
0.0,82.0,anomaly,test,201135
-0.78125,84.0,anomaly,test,201136
-0.78125,84.0,anomaly,test,201137
-0.78125,84.0,anomaly,test,201138
-0.78125,84.0,anomaly,test,201139
-2.34375,84.0,anomaly,test,201140
-2.34375,84.0,anomaly,test,201141
-2.34375,84.0,anomaly,test,201142
-2.34375,84.0,anomaly,test,201143
-0.78125,82.0,anomaly,test,201144
-0.78125,82.0,anomaly,test,201145
-0.78125,82.0,anomaly,test,201146
-2.34375,82.0,anomaly,test,201147
-2.34375,81.0,anomaly,test,201148
-2.34375,81.0,anomaly,test,201149
-2.34375,81.0,anomaly,test,201150
-0.78125,80.0,anomaly,test,201151
-0.78125,80.0,anomaly,test,201152
-0.78125,80.0,anomaly,test,201153
-0.78125,80.0,anomaly,test,201154
0.0,78.0,anomaly,test,201155
0.0,78.0,anomaly,test,201156
0.0,78.0,anomaly,test,201157
-0.78125,78.0,anomaly,test,201158
-0.78125,78.0,anomaly,test,201159
-0.78125,78.0,anomaly,test,201160
-0.78125,78.0,anomaly,test,201161
-3.125,76.0,anomaly,test,201162
-3.125,76.0,anomaly,test,201163
-3.125,76.0,anomaly,test,201164
-3.125,76.0,anomaly,test,201165
-2.34375,78.0,anomaly,test,201166
-2.34375,78.0,anomaly,test,201167
-2.34375,78.0,anomaly,test,201168
-2.34375,78.0,anomaly,test,201169
-2.34375,78.0,anomaly,test,201170
-2.34375,78.0,anomaly,test,201171
-2.34375,78.0,anomaly,test,201172
-2.34375,79.0,anomaly,test,201173
-2.34375,79.0,anomaly,test,201174
-2.34375,79.0,anomaly,test,201175
-2.34375,79.0,anomaly,test,201176
-2.34375,79.0,anomaly,test,201177
-2.34375,79.0,anomaly,test,201178
-2.34375,79.0,anomaly,test,201179
-2.34375,79.0,anomaly,test,201180
-2.34375,80.0,anomaly,test,201181
-2.34375,80.0,anomaly,test,201182
-2.34375,80.0,anomaly,test,201183
-1.5625,80.0,anomaly,test,201184
-1.5625,78.0,anomaly,test,201185
-1.5625,78.0,anomaly,test,201186
-1.5625,78.0,anomaly,test,201187
-3.125,76.0,anomaly,test,201188
-3.125,76.0,anomaly,test,201189
-3.125,76.0,anomaly,test,201190
-3.125,76.0,anomaly,test,201191
-2.34375,77.0,anomaly,test,201192
-2.34375,77.0,anomaly,test,201193
-2.34375,77.0,anomaly,test,201194
0.0,77.0,anomaly,test,201195
0.0,73.0,anomaly,test,201196
0.0,73.0,anomaly,test,201197
0.0,73.0,anomaly,test,201198
-2.34375,69.0,anomaly,test,201199
-2.34375,69.0,anomaly,test,201200
-2.34375,69.0,anomaly,test,201201
-2.34375,69.0,anomaly,test,201202
-3.90625,66.0,anomaly,test,201203
-3.90625,66.0,anomaly,test,201204
-3.90625,66.0,anomaly,test,201205
-3.90625,66.0,anomaly,test,201206
-3.90625,65.0,anomaly,test,201207
-3.90625,65.0,anomaly,test,201208
-3.90625,65.0,anomaly,test,201209
-2.34375,65.0,anomaly,test,201210
-2.34375,65.0,anomaly,test,201211
-2.34375,65.0,anomaly,test,201212
-2.34375,65.0,anomaly,test,201213
-0.78125,69.0,anomaly,test,201214
-0.78125,69.0,anomaly,test,201215
-0.78125,69.0,anomaly,test,201216
-0.78125,69.0,anomaly,test,201217
-0.78125,68.0,anomaly,test,201218
-0.78125,68.0,anomaly,test,201219
-0.78125,68.0,anomaly,test,201220
-1.5625,68.0,anomaly,test,201221
-1.5625,65.0,anomaly,test,201222
-1.5625,65.0,anomaly,test,201223
-1.5625,65.0,anomaly,test,201224
-2.34375,66.0,anomaly,test,201225
-2.34375,66.0,anomaly,test,201226
-2.34375,66.0,anomaly,test,201227
-2.34375,66.0,anomaly,test,201228
0.0,69.0,anomaly,test,201229
0.0,69.0,anomaly,test,201230
0.0,69.0,anomaly,test,201231
-2.34375,69.0,anomaly,test,201232
-2.34375,73.0,anomaly,test,201233
-2.34375,73.0,anomaly,test,201234
-2.34375,73.0,anomaly,test,201235
-2.34375,81.0,anomaly,test,201236
-2.34375,81.0,anomaly,test,201237
-2.34375,81.0,anomaly,test,201238
-2.34375,81.0,anomaly,test,201239
-3.125,86.0,anomaly,test,201240
-3.125,86.0,anomaly,test,201241
-3.125,86.0,anomaly,test,201242
-3.125,86.0,anomaly,test,201243
-3.90625,92.0,anomaly,test,201244
-3.90625,92.0,anomaly,test,201245
-3.90625,92.0,anomaly,test,201246
0.0,96.0,anomaly,test,201247
0.0,96.0,anomaly,test,201248
0.0,96.0,anomaly,test,201249
0.0,96.0,anomaly,test,201250
-0.78125,97.0,anomaly,test,201251
-0.78125,97.0,anomaly,test,201252
-0.78125,97.0,anomaly,test,201253
-0.78125,97.0,anomaly,test,201254
-0.78125,97.0,anomaly,test,201255
-0.78125,97.0,anomaly,test,201256
-0.78125,97.0,anomaly,test,201257
-0.78125,97.0,anomaly,test,201258
-0.78125,94.0,anomaly,test,201259
-0.78125,94.0,anomaly,test,201260
-0.78125,94.0,anomaly,test,201261
-0.78125,91.0,anomaly,test,201262
-0.78125,91.0,anomaly,test,201263
-0.78125,91.0,anomaly,test,201264
-0.78125,91.0,anomaly,test,201265
-0.78125,88.0,anomaly,test,201266
-0.78125,88.0,anomaly,test,201267
-0.78125,88.0,anomaly,test,201268
0.0,88.0,anomaly,test,201269
0.0,84.0,anomaly,test,201270
0.0,84.0,anomaly,test,201271
0.0,84.0,anomaly,test,201272
-3.90625,83.0,anomaly,test,201273
-3.90625,83.0,anomaly,test,201274
-3.90625,83.0,anomaly,test,201275
-3.90625,83.0,anomaly,test,201276
-3.90625,85.0,anomaly,test,201277
-3.90625,85.0,anomaly,test,201278
-3.90625,85.0,anomaly,test,201279
-3.90625,85.0,anomaly,test,201280
-3.90625,87.0,anomaly,test,201281
-3.90625,87.0,anomaly,test,201282
-3.90625,87.0,anomaly,test,201283
-3.125,88.0,anomaly,test,201284
-3.125,88.0,anomaly,test,201285
-3.125,88.0,anomaly,test,201286
-3.125,88.0,anomaly,test,201287
-1.5625,88.0,anomaly,test,201288
-1.5625,88.0,anomaly,test,201289
-1.5625,88.0,anomaly,test,201290
-1.5625,88.0,anomaly,test,201291
-2.34375,87.0,anomaly,test,201292
-2.34375,87.0,anomaly,test,201293
-2.34375,87.0,anomaly,test,201294
-1.5625,87.0,anomaly,test,201295
-1.5625,86.0,anomaly,test,201296
-1.5625,86.0,anomaly,test,201297
-1.5625,86.0,anomaly,test,201298
-3.125,84.0,anomaly,test,201299
-3.125,84.0,anomaly,test,201300
-3.125,84.0,anomaly,test,201301
-3.125,84.0,anomaly,test,201302
-2.34375,85.0,anomaly,test,201303
-2.34375,85.0,anomaly,test,201304
-2.34375,85.0,anomaly,test,201305
-2.34375,85.0,anomaly,test,201306
-2.34375,84.0,anomaly,test,201307
-2.34375,84.0,anomaly,test,201308
-2.34375,84.0,anomaly,test,201309
-2.34375,85.0,anomaly,test,201310
-2.34375,85.0,anomaly,test,201311
-2.34375,85.0,anomaly,test,201312
-2.34375,85.0,anomaly,test,201313
-2.34375,87.0,anomaly,test,201314
-2.34375,87.0,anomaly,test,201315
-2.34375,87.0,anomaly,test,201316
-2.34375,87.0,anomaly,test,201317
-1.5625,87.0,anomaly,test,201318
-1.5625,87.0,anomaly,test,201319
-1.5625,87.0,anomaly,test,201320
-3.90625,84.0,anomaly,test,201321
-3.90625,84.0,anomaly,test,201322
-3.90625,84.0,anomaly,test,201323
-3.90625,84.0,anomaly,test,201324
-2.34375,83.0,anomaly,test,201325
-2.34375,83.0,anomaly,test,201326
-2.34375,83.0,anomaly,test,201327
-2.34375,83.0,anomaly,test,201328
-2.34375,84.0,anomaly,test,201329
-2.34375,84.0,anomaly,test,201330
-2.34375,84.0,anomaly,test,201331
-3.125,84.0,anomaly,test,201332
-3.125,86.0,anomaly,test,201333
-3.125,86.0,anomaly,test,201334
-3.125,86.0,anomaly,test,201335
-1.5625,84.0,anomaly,test,201336
-1.5625,84.0,anomaly,test,201337
-1.5625,84.0,anomaly,test,201338
-1.5625,84.0,anomaly,test,201339
-2.34375,83.0,anomaly,test,201340
-2.34375,83.0,anomaly,test,201341
-2.34375,83.0,anomaly,test,201342
-3.125,83.0,anomaly,test,201343
-3.125,81.0,anomaly,test,201344
-3.125,81.0,anomaly,test,201345
-3.125,81.0,anomaly,test,201346
-3.125,79.0,anomaly,test,201347
-3.125,79.0,anomaly,test,201348
-3.125,79.0,anomaly,test,201349
-3.125,79.0,anomaly,test,201350
-3.125,78.0,anomaly,test,201351
-3.125,78.0,anomaly,test,201352
-3.125,78.0,anomaly,test,201353
-3.125,78.0,anomaly,test,201354
-2.34375,76.0,anomaly,test,201355
-2.34375,76.0,anomaly,test,201356
-2.34375,76.0,anomaly,test,201357
-2.34375,78.0,anomaly,test,201358
-2.34375,78.0,anomaly,test,201359
-2.34375,78.0,anomaly,test,201360
-2.34375,78.0,anomaly,test,201361
-2.34375,77.0,anomaly,test,201362
-2.34375,77.0,anomaly,test,201363
-2.34375,77.0,anomaly,test,201364
-2.34375,77.0,anomaly,test,201365
-2.34375,79.0,anomaly,test,201366
-2.34375,79.0,anomaly,test,201367
-2.34375,79.0,anomaly,test,201368
-0.78125,79.0,anomaly,test,201369
-0.78125,83.0,anomaly,test,201370
-0.78125,83.0,anomaly,test,201371
-0.78125,83.0,anomaly,test,201372
-2.34375,81.0,anomaly,test,201373
-2.34375,81.0,anomaly,test,201374
-2.34375,81.0,anomaly,test,201375
-2.34375,81.0,anomaly,test,201376
-2.34375,81.0,anomaly,test,201377
-2.34375,81.0,anomaly,test,201378
-2.34375,81.0,anomaly,test,201379
-2.34375,81.0,anomaly,test,201380
-2.34375,81.0,anomaly,test,201381
-2.34375,81.0,anomaly,test,201382
-2.34375,81.0,anomaly,test,201383
-3.90625,82.0,anomaly,test,201384
-3.90625,82.0,anomaly,test,201385
-3.90625,82.0,anomaly,test,201386
-3.90625,82.0,anomaly,test,201387
-3.90625,80.0,anomaly,test,201388
-3.90625,80.0,anomaly,test,201389
-3.90625,80.0,anomaly,test,201390
-3.125,80.0,anomaly,test,201391
-3.125,79.0,anomaly,test,201392
-3.125,79.0,anomaly,test,201393
-3.125,79.0,anomaly,test,201394
-3.90625,79.0,anomaly,test,201395
-3.90625,79.0,anomaly,test,201396
-3.90625,79.0,anomaly,test,201397
-3.90625,79.0,anomaly,test,201398
-2.34375,78.0,anomaly,test,201399
-2.34375,78.0,anomaly,test,201400
-2.34375,78.0,anomaly,test,201401
-2.34375,78.0,anomaly,test,201402
-2.34375,79.0,anomaly,test,201403
-2.34375,79.0,anomaly,test,201404
-2.34375,79.0,anomaly,test,201405
-2.34375,79.0,anomaly,test,201406
-2.34375,81.0,anomaly,test,201407
-2.34375,81.0,anomaly,test,201408
-2.34375,81.0,anomaly,test,201409
-3.125,85.0,anomaly,test,201410
-3.125,85.0,anomaly,test,201411
-3.125,85.0,anomaly,test,201412
-3.125,85.0,anomaly,test,201413
-0.78125,87.0,anomaly,test,201414
-0.78125,87.0,anomaly,test,201415
-0.78125,87.0,anomaly,test,201416
-0.78125,87.0,anomaly,test,201417
-0.78125,86.0,anomaly,test,201418
-0.78125,86.0,anomaly,test,201419
-0.78125,86.0,anomaly,test,201420
-1.5625,84.0,anomaly,test,201421
-1.5625,84.0,anomaly,test,201422
-1.5625,84.0,anomaly,test,201423
-1.5625,84.0,anomaly,test,201424
-1.5625,84.0,anomaly,test,201425
-1.5625,84.0,anomaly,test,201426
-1.5625,84.0,anomaly,test,201427
-1.5625,84.0,anomaly,test,201428
-1.5625,86.0,anomaly,test,201429
-1.5625,86.0,anomaly,test,201430
-1.5625,86.0,anomaly,test,201431
-1.5625,85.0,anomaly,test,201432
-1.5625,85.0,anomaly,test,201433
-1.5625,85.0,anomaly,test,201434
-1.5625,85.0,anomaly,test,201435
-1.5625,84.0,anomaly,test,201436
-1.5625,84.0,anomaly,test,201437
-1.5625,84.0,anomaly,test,201438
-1.5625,84.0,anomaly,test,201439
-1.5625,83.0,anomaly,test,201440
-1.5625,83.0,anomaly,test,201441
-1.5625,83.0,anomaly,test,201442
-0.78125,83.0,anomaly,test,201443
-0.78125,81.0,anomaly,test,201444
-0.78125,81.0,anomaly,test,201445
-0.78125,81.0,anomaly,test,201446
-2.34375,81.0,anomaly,test,201447
-2.34375,81.0,anomaly,test,201448
-2.34375,81.0,anomaly,test,201449
-2.34375,81.0,anomaly,test,201450
-2.34375,83.0,anomaly,test,201451
-2.34375,83.0,anomaly,test,201452
-2.34375,83.0,anomaly,test,201453
-2.34375,83.0,anomaly,test,201454
-2.34375,87.0,anomaly,test,201455
-2.34375,87.0,anomaly,test,201456
-2.34375,87.0,anomaly,test,201457
-2.34375,87.0,anomaly,test,201458
-2.34375,87.0,anomaly,test,201459
-2.34375,87.0,anomaly,test,201460
-2.34375,87.0,anomaly,test,201461
-2.34375,89.0,anomaly,test,201462
-2.34375,89.0,anomaly,test,201463
-2.34375,89.0,anomaly,test,201464
-2.34375,89.0,anomaly,test,201465
-2.34375,91.0,anomaly,test,201466
-2.34375,91.0,anomaly,test,201467
-2.34375,91.0,anomaly,test,201468
-2.34375,94.0,anomaly,test,201469
-2.34375,94.0,anomaly,test,201470
-2.34375,94.0,anomaly,test,201471
-2.34375,94.0,anomaly,test,201472
-3.125,96.0,anomaly,test,201473
-3.125,96.0,anomaly,test,201474
-3.125,96.0,anomaly,test,201475
-3.125,96.0,anomaly,test,201476
-0.78125,96.0,anomaly,test,201477
-0.78125,96.0,anomaly,test,201478
-0.78125,96.0,anomaly,test,201479
-0.78125,96.0,anomaly,test,201480
-0.78125,95.0,anomaly,test,201481
-0.78125,95.0,anomaly,test,201482
-0.78125,95.0,anomaly,test,201483
-2.34375,95.0,anomaly,test,201484
-2.34375,95.0,anomaly,test,201485
-2.34375,95.0,anomaly,test,201486
-2.34375,95.0,anomaly,test,201487
-1.5625,96.0,anomaly,test,201488
-1.5625,96.0,anomaly,test,201489
-1.5625,96.0,anomaly,test,201490
-0.78125,96.0,anomaly,test,201491
-0.78125,96.0,anomaly,test,201492
-0.78125,96.0,anomaly,test,201493
-0.78125,96.0,anomaly,test,201494
-3.125,96.0,anomaly,test,201495
-3.125,96.0,anomaly,test,201496
-3.125,96.0,anomaly,test,201497
-3.125,96.0,anomaly,test,201498
-3.125,97.0,anomaly,test,201499
-3.125,97.0,anomaly,test,201500
-3.125,97.0,anomaly,test,201501
-3.125,97.0,anomaly,test,201502
-2.34375,100.0,anomaly,test,201503
-2.34375,100.0,anomaly,test,201504
-2.34375,100.0,anomaly,test,201505
-0.78125,101.0,anomaly,test,201506
-0.78125,101.0,anomaly,test,201507
-0.78125,101.0,anomaly,test,201508
-0.78125,101.0,anomaly,test,201509
-0.78125,99.0,anomaly,test,201510
-0.78125,99.0,anomaly,test,201511
-0.78125,99.0,anomaly,test,201512
-0.78125,99.0,anomaly,test,201513
-0.78125,98.0,anomaly,test,201514
