original_index,original_value,injected_value,snr_db,injection_type,timestamp,noise_added
34,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.638825,0.0
44,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.638871,0.0
133,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.638953,0.0
208,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.638998,0.0
210,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639021,0.0
247,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639040,0.0
291,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639058,0.0
322,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639075,0.0
341,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639091,0.0
344,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639108,0.0
369,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639124,0.0
383,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639140,0.0
385,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639169,0.0
408,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639187,0.0
423,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639203,0.0
424,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639219,0.0
447,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639235,0.0
474,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639251,0.0
484,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639268,0.0
503,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639284,0.0
554,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639300,0.0
563,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639360,0.0
606,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639376,0.0
640,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639392,0.0
688,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639408,0.0
718,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639423,0.0
735,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639439,0.0
812,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639454,0.0
843,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639470,0.0
856,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639485,0.0
866,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639501,0.0
911,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639516,0.0
936,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639532,0.0
945,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.639547,0.0
971,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.639563,0.0
980,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639578,0.0
1034,3.125,3.125,18,Level_I,2025-10-22T15:35:50.639594,0.0
1052,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.639609,0.0
1056,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.639625,0.0
1063,3.125,3.125,18,Level_I,2025-10-22T15:35:50.639640,0.0
1087,0.0,0.0,8,Level_II,2025-10-22T15:35:50.639656,0.0
1182,0.78125,0.78125,0,Level_III,2025-10-22T15:35:50.639671,0.0
1227,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.639686,0.0
1243,0.78125,0.78125,8,Level_II,2025-10-22T15:35:50.639702,0.0
1261,3.125,3.125,0,Level_III,2025-10-22T15:35:50.639718,0.0
1288,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.639734,0.0
1297,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.639749,0.0
1311,3.125,3.125,0,Level_III,2025-10-22T15:35:50.639765,0.0
1328,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.639780,0.0
1443,3.125,3.125,8,Level_II,2025-10-22T15:35:50.639796,0.0
1453,0.78125,0.78125,0,Level_III,2025-10-22T15:35:50.639812,0.0
1456,0.78125,0.78125,18,Level_I,2025-10-22T15:35:50.639827,0.0
1474,3.125,3.125,8,Level_II,2025-10-22T15:35:50.639843,0.0
1504,0.78125,0.78125,0,Level_III,2025-10-22T15:35:50.639858,0.0
1510,0.78125,0.78125,18,Level_I,2025-10-22T15:35:50.639874,0.0
1572,0.78125,0.78125,8,Level_II,2025-10-22T15:35:50.639889,0.0
1611,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.639918,0.0
1635,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.639934,0.0
1640,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.639949,0.0
1713,-3.90625,-3.90625,0,Level_III,2025-10-22T15:35:50.639964,0.0
1765,-3.90625,-3.90625,18,Level_I,2025-10-22T15:35:50.639980,0.0
1805,-3.125,-3.125,8,Level_II,2025-10-22T15:35:50.639995,0.0
1815,-3.125,-3.125,0,Level_III,2025-10-22T15:35:50.640010,0.0
1870,-3.125,-3.125,18,Level_I,2025-10-22T15:35:50.640026,0.0
1901,-3.125,-3.125,8,Level_II,2025-10-22T15:35:50.640042,0.0
1911,-3.125,-3.125,0,Level_III,2025-10-22T15:35:50.640058,0.0
1968,-3.125,-3.125,18,Level_I,2025-10-22T15:35:50.640073,0.0
2004,-3.125,-3.125,8,Level_II,2025-10-22T15:35:50.640089,0.0
2020,-3.125,-3.125,0,Level_III,2025-10-22T15:35:50.640104,0.0
2043,-3.125,-3.125,18,Level_I,2025-10-22T15:35:50.640119,0.0
2053,-3.125,-3.125,8,Level_II,2025-10-22T15:35:50.640135,0.0
2119,-3.125,-3.125,0,Level_III,2025-10-22T15:35:50.640150,0.0
2140,-3.125,-3.125,18,Level_I,2025-10-22T15:35:50.640165,0.0
2145,-3.125,-3.125,8,Level_II,2025-10-22T15:35:50.640181,0.0
2152,-3.125,-3.125,0,Level_III,2025-10-22T15:35:50.640196,0.0
2153,-3.125,-3.125,18,Level_I,2025-10-22T15:35:50.640212,0.0
2168,-3.125,-3.125,8,Level_II,2025-10-22T15:35:50.640227,0.0
2171,-3.125,-3.125,0,Level_III,2025-10-22T15:35:50.640244,0.0
2199,-3.125,-3.125,18,Level_I,2025-10-22T15:35:50.640260,0.0
2222,-3.125,-3.125,8,Level_II,2025-10-22T15:35:50.640275,0.0
2255,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.640291,0.0
2265,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.640306,0.0
2270,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.640321,0.0
2300,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.640337,0.0
2308,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.640353,0.0
2315,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.640368,0.0
2346,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.640384,0.0
2350,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.640400,0.0
2351,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.640415,0.0
2361,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.640704,0.0
2386,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.640846,0.0
2388,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.641108,0.0
2412,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.641176,0.0
2501,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.641229,0.0
2518,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.641275,0.0
2533,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.641318,0.0
2534,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.641362,0.0
2559,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.641405,0.0
2571,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.641448,0.0
2595,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.641490,0.0
2617,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.641532,0.0
2683,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.641574,0.0
2687,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.641615,0.0
2712,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.641658,0.0
2727,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.641701,0.0
2751,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.641744,0.0
2752,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.641785,0.0
2767,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.641826,0.0
2796,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.641867,0.0
2830,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.641913,0.0
2904,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.641954,0.0
2910,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.641995,0.0
2929,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.642036,0.0
2943,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.642078,0.0
2950,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.642118,0.0
2998,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.642159,0.0
3014,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.642207,0.0
3035,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.642249,0.0
3062,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.642289,0.0
3096,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.642330,0.0
3108,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.642371,0.0
3115,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.642412,0.0
3142,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.643109,0.0
3147,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649218,0.0
3171,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649258,0.0
3210,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649277,0.0
3213,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649294,0.0
3222,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649311,0.0
3230,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649327,0.0
3254,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649345,0.0
3261,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649361,0.0
3295,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649410,0.0
3310,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649450,0.0
3315,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649472,0.0
3316,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649490,0.0
3323,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649508,0.0
3341,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649525,0.0
3352,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649542,0.0
3366,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649559,0.0
3386,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649576,0.0
3388,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649593,0.0
3393,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649609,0.0
3425,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649625,0.0
3437,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649642,0.0
3458,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649659,0.0
3461,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649675,0.0
3463,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649691,0.0
3470,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649707,0.0
3474,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649723,0.0
3482,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649740,0.0
3505,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649756,0.0
3522,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649772,0.0
3525,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649788,0.0
3529,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649803,0.0
3532,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649819,0.0
3570,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649835,0.0
3571,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.649851,0.0
3572,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.649866,0.0
3578,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.649882,0.0
3609,-3.90625,-3.90625,18,Level_I,2025-10-22T15:35:50.649898,0.0
3617,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.649913,0.0
3623,0.78125,0.78125,0,Level_III,2025-10-22T15:35:50.649929,0.0
3638,0.78125,0.78125,18,Level_I,2025-10-22T15:35:50.649945,0.0
3689,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.649961,0.0
3728,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.649976,0.0
3752,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.649992,0.0
3794,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650008,0.0
3817,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650024,0.0
3826,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650040,0.0
3844,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650056,0.0
3901,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650072,0.0
3922,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650088,0.0
3950,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650104,0.0
3971,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650120,0.0
3978,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650136,0.0
4010,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650153,0.0
4015,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650169,0.0
4031,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650185,0.0
4059,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650202,0.0
4110,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650218,0.0
4149,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650234,0.0
4160,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650250,0.0
4170,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650266,0.0
4178,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650282,0.0
4226,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650298,0.0
4265,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650314,0.0
4269,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650329,0.0
4282,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650345,0.0
4290,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650361,0.0
4296,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650377,0.0
4338,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650393,0.0
4343,-0.78125,-0.78125,0,Level_III,2025-10-22T15:35:50.650409,0.0
4344,-0.78125,-0.78125,18,Level_I,2025-10-22T15:35:50.650424,0.0
4347,-0.78125,-0.78125,8,Level_II,2025-10-22T15:35:50.650440,0.0
4388,0.78125,0.78125,0,Level_III,2025-10-22T15:35:50.650456,0.0
4441,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.650471,0.0
4462,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.650487,0.0
4463,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.650503,0.0
4479,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.650519,0.0
4519,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.650534,0.0
4546,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.650550,0.0
4563,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.650566,0.0
4579,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.650582,0.0
4596,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.650597,0.0
4600,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.650612,0.0
4609,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.650628,0.0
4618,2.34375,2.34375,0,Level_III,2025-10-22T15:35:50.650643,0.0
4634,2.34375,2.34375,18,Level_I,2025-10-22T15:35:50.650659,0.0
4639,2.34375,2.34375,8,Level_II,2025-10-22T15:35:50.650675,0.0
4688,0.0,0.0,0,Level_III,2025-10-22T15:35:50.650691,0.0
4702,0.0,0.0,18,Level_I,2025-10-22T15:35:50.650706,0.0
4707,0.0,0.0,8,Level_II,2025-10-22T15:35:50.650722,0.0
4771,0.0,0.0,0,Level_III,2025-10-22T15:35:50.650737,0.0
4794,0.0,0.0,18,Level_I,2025-10-22T15:35:50.650753,0.0
4819,0.0,0.0,8,Level_II,2025-10-22T15:35:50.650769,0.0
4832,0.0,0.0,0,Level_III,2025-10-22T15:35:50.650785,0.0
4842,0.0,0.0,18,Level_I,2025-10-22T15:35:50.650800,0.0
4847,0.0,0.0,8,Level_II,2025-10-22T15:35:50.650816,0.0
4877,0.0,0.0,0,Level_III,2025-10-22T15:35:50.650832,0.0
4904,0.0,0.0,18,Level_I,2025-10-22T15:35:50.650847,0.0
4954,0.0,0.0,8,Level_II,2025-10-22T15:35:50.650863,0.0
4981,0.0,0.0,0,Level_III,2025-10-22T15:35:50.650878,0.0
4991,0.0,0.0,18,Level_I,2025-10-22T15:35:50.650894,0.0
5042,0.0,0.0,8,Level_II,2025-10-22T15:35:50.650909,0.0
5050,0.0,0.0,0,Level_III,2025-10-22T15:35:50.650925,0.0
5059,0.0,0.0,18,Level_I,2025-10-22T15:35:50.650941,0.0
5071,0.0,0.0,8,Level_II,2025-10-22T15:35:50.650956,0.0
5081,0.0,0.0,0,Level_III,2025-10-22T15:35:50.650971,0.0
5116,0.0,0.0,18,Level_I,2025-10-22T15:35:50.650988,0.0
5151,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651003,0.0
5165,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651019,0.0
5182,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651035,0.0
5183,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651050,0.0
5201,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651066,0.0
5225,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651082,0.0
5282,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651097,0.0
5286,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651113,0.0
5332,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651128,0.0
5345,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651144,0.0
5348,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651160,0.0
5377,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651175,0.0
5382,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651191,0.0
5394,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651206,0.0
5456,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651222,0.0
5466,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651237,0.0
5472,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651253,0.0
5502,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651269,0.0
5504,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651285,0.0
5508,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651301,0.0
5514,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651316,0.0
5525,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651332,0.0
5545,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651347,0.0
5548,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651363,0.0
5550,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651378,0.0
5553,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651394,0.0
5564,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651410,0.0
5589,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651426,0.0
5647,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651442,0.0
5654,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651458,0.0
5662,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651474,0.0
5709,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651489,0.0
5711,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651505,0.0
5714,0.0,0.0,8,Level_II,2025-10-22T15:35:50.651521,0.0
5721,0.0,0.0,0,Level_III,2025-10-22T15:35:50.651536,0.0
5748,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651552,0.0
5784,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651567,0.0
5815,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651583,0.0
5852,0.0,0.0,18,Level_I,2025-10-22T15:35:50.651598,0.0
5883,0.78125,0.78125,8,Level_II,2025-10-22T15:35:50.651614,0.0
5885,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651630,0.0
5929,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651645,0.0
5937,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651661,0.0
5979,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651677,0.0
5996,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651693,0.0
6020,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651709,0.0
6045,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651725,0.0
6067,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651741,0.0
6072,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651757,0.0
6075,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651772,0.0
6095,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651788,0.0
6108,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651804,0.0
6133,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651819,0.0
6151,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651835,0.0
6164,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651850,0.0
6165,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651865,0.0
6206,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651881,0.0
6215,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651897,0.0
6216,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651912,0.0
6220,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651928,0.0
6224,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651943,0.0
6242,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.651959,0.0
6289,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.651974,0.0
6309,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.651990,0.0
6328,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.652005,0.0
6356,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.652021,0.0
6377,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.652036,0.0
6418,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.652052,0.0
6440,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.652067,0.0
6448,1.5625,1.5625,8,Level_II,2025-10-22T15:35:50.652083,0.0
6463,1.5625,1.5625,0,Level_III,2025-10-22T15:35:50.652099,0.0
6494,1.5625,1.5625,18,Level_I,2025-10-22T15:35:50.652115,0.0
6532,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.652130,0.0
6580,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.652146,0.0
6603,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.652161,0.0
6619,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.652177,0.0
6626,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.652192,0.0
6649,-2.34375,-2.34375,18,Level_I,2025-10-22T15:35:50.652953,0.0
6674,-2.34375,-2.34375,8,Level_II,2025-10-22T15:35:50.653058,0.0
6692,-2.34375,-2.34375,0,Level_III,2025-10-22T15:35:50.653114,0.0
6725,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.653164,0.0
6729,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.653209,0.0
6757,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.653254,0.0
6770,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.654664,0.0
6781,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.655888,0.0
6798,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.655955,0.0
6824,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.656231,0.0
6844,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.656411,0.0
6846,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.656466,0.0
6892,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.656511,0.0
6909,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.656556,0.0
6954,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.656598,0.0
6977,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.656641,0.0
7029,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.656684,0.0
7115,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.656725,0.0
7125,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.657242,0.0
7139,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.657301,0.0
7185,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.657345,0.0
7201,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.657387,0.0
7204,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.657431,0.0
7221,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.657473,0.0
7228,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.657515,0.0
7231,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.657557,0.0
7247,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.657599,0.0
7256,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.657641,0.0
7268,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.657682,0.0
7289,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.658030,0.0
7304,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.658956,0.0
7315,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.659052,0.0
7327,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.659106,0.0
7359,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.659151,0.0
7363,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.660577,0.0
7387,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.660646,0.0
7395,-1.5625,-1.5625,18,Level_I,2025-10-22T15:35:50.660694,0.0
7403,-1.5625,-1.5625,8,Level_II,2025-10-22T15:35:50.660737,0.0
7427,-1.5625,-1.5625,0,Level_III,2025-10-22T15:35:50.660781,0.0
